web-scraper-order,web-scraper-start-url,rooms_area_price_raw,address_raw,price_raw,description_raw,text_raw
"1727116442-238","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=5","","Espenstrasse 97, 8408 Winterthur","","","3.5 Zimmer, 110m², CHF 2’730.– Espenstrasse 97, 8408 WinterthurModerne Attikawohnung mit gehobenem Ausbaustandard An erhöhter Lage in einem ruhigen Quartier vermieten wir per 1. Oktober 2024 diese grosszügige und wunderschöne 3.5-Zimmer-Attika-Wohnung (Neubau 2009). Diese Perle hat Ihnen unter anderem folgende Annehmlichkeiten zu bieten:- ganze Wohnung mit Parkettboden- moderne offene Küche- mit Glaskeramikkochfeld- mit Granitabdeckung- mit Geschirrspüler- mit Sichtbackofen- mit Steamer- Bad/WC- Dusche/WC- eigener Waschturm - grosse sonnige Terrasse- KellerabteilBei den Fotos handelt es sich um Musterbilder, die den Ausbaustandard darstellen. Die genaue Raumaufteilung können Sie dem Grundriss entnehmen. Bei Bedarf und Verfügbarkeit kann ein Einstellplatz für CHF 120.00 pro Monat dazu gemietet werden.Öffentliche Verkehrsmittel stehen Ihnen vielzählig zur Verfügung und bringen Sie innert kurzer Zeit zum Bahnhof Winterthur, von wo aus Sie Verbindungen in alle Richtungen haben.Zudem finden Sie eine Grosszahl an Einkaufsmöglichkeiten und Dienstleistern für den täglichen Bedarf in der näheren Umgebung.Haben wir Ihr Interesse geweckt?Dann kontaktieren Sie uns direkt im Onlineinserat über ""Anbieter kontaktieren"". Sie erhalten anschliessend eine automatisierte E-Mail mit den Besichtigungsinformationen sowie der Möglichkeit, sich digital auf die Wohnung zu bewerben und/oder uns allfällige Fragen zu stellen.Wir freuen uns auf Ihre digitale Bewerbung nach der Besichtigung."
"1727116442-239","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=5","","","CHF 2’730.–","","3.5 Zimmer, 110m², CHF 2’730.– Espenstrasse 97, 8408 WinterthurModerne Attikawohnung mit gehobenem Ausbaustandard An erhöhter Lage in einem ruhigen Quartier vermieten wir per 1. Oktober 2024 diese grosszügige und wunderschöne 3.5-Zimmer-Attika-Wohnung (Neubau 2009). Diese Perle hat Ihnen unter anderem folgende Annehmlichkeiten zu bieten:- ganze Wohnung mit Parkettboden- moderne offene Küche- mit Glaskeramikkochfeld- mit Granitabdeckung- mit Geschirrspüler- mit Sichtbackofen- mit Steamer- Bad/WC- Dusche/WC- eigener Waschturm - grosse sonnige Terrasse- KellerabteilBei den Fotos handelt es sich um Musterbilder, die den Ausbaustandard darstellen. Die genaue Raumaufteilung können Sie dem Grundriss entnehmen. Bei Bedarf und Verfügbarkeit kann ein Einstellplatz für CHF 120.00 pro Monat dazu gemietet werden.Öffentliche Verkehrsmittel stehen Ihnen vielzählig zur Verfügung und bringen Sie innert kurzer Zeit zum Bahnhof Winterthur, von wo aus Sie Verbindungen in alle Richtungen haben.Zudem finden Sie eine Grosszahl an Einkaufsmöglichkeiten und Dienstleistern für den täglichen Bedarf in der näheren Umgebung.Haben wir Ihr Interesse geweckt?Dann kontaktieren Sie uns direkt im Onlineinserat über ""Anbieter kontaktieren"". Sie erhalten anschliessend eine automatisierte E-Mail mit den Besichtigungsinformationen sowie der Möglichkeit, sich digital auf die Wohnung zu bewerben und/oder uns allfällige Fragen zu stellen.Wir freuen uns auf Ihre digitale Bewerbung nach der Besichtigung."
"1727116442-240","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=5","","","","Moderne Attikawohnung mit gehobenem Ausbaustandard","3.5 Zimmer, 110m², CHF 2’730.– Espenstrasse 97, 8408 WinterthurModerne Attikawohnung mit gehobenem Ausbaustandard An erhöhter Lage in einem ruhigen Quartier vermieten wir per 1. Oktober 2024 diese grosszügige und wunderschöne 3.5-Zimmer-Attika-Wohnung (Neubau 2009). Diese Perle hat Ihnen unter anderem folgende Annehmlichkeiten zu bieten:- ganze Wohnung mit Parkettboden- moderne offene Küche- mit Glaskeramikkochfeld- mit Granitabdeckung- mit Geschirrspüler- mit Sichtbackofen- mit Steamer- Bad/WC- Dusche/WC- eigener Waschturm - grosse sonnige Terrasse- KellerabteilBei den Fotos handelt es sich um Musterbilder, die den Ausbaustandard darstellen. Die genaue Raumaufteilung können Sie dem Grundriss entnehmen. Bei Bedarf und Verfügbarkeit kann ein Einstellplatz für CHF 120.00 pro Monat dazu gemietet werden.Öffentliche Verkehrsmittel stehen Ihnen vielzählig zur Verfügung und bringen Sie innert kurzer Zeit zum Bahnhof Winterthur, von wo aus Sie Verbindungen in alle Richtungen haben.Zudem finden Sie eine Grosszahl an Einkaufsmöglichkeiten und Dienstleistern für den täglichen Bedarf in der näheren Umgebung.Haben wir Ihr Interesse geweckt?Dann kontaktieren Sie uns direkt im Onlineinserat über ""Anbieter kontaktieren"". Sie erhalten anschliessend eine automatisierte E-Mail mit den Besichtigungsinformationen sowie der Möglichkeit, sich digital auf die Wohnung zu bewerben und/oder uns allfällige Fragen zu stellen.Wir freuen uns auf Ihre digitale Bewerbung nach der Besichtigung."
"1727116442-241","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=5","5.5 Zimmer, CHF 2’900.–","","","","5.5 Zimmer, CHF 2’900.– Im Laubegg 26, 8406 WinterthurCharmanter 5.5-Zimmer-Hausteil im Grünen Hausteil mit grossem Garten Wir vermieten diesen neu sanierten 5.5-Zimmer-Hausteil per sofort oder nach Vereinbarung. Viel Grün und Ruhe umhüllt die Liegenschaft in Winterthur Dättnau und doch ist man in wenigen Minuten im Stadtzentrum.Der Hausteil bietet Ihnen folgendes: • helle und freundliche Schlafzimmer mit Vinylböden • Parkettboden im Wohn- und Esszimmer • Grosse moderne Küche mit Geschirrspüler • Badezimmer mit Badewanne im 1. OG • separates WC • Sehr grosser, gepflegter Garten mit zwei gemütlichen Sitzplätzen, ideal für entspannte Stunden im Freien • geräumiger Keller mit Waschmaschine und Tumbler Garagenplatz kann für CHF 150 dazu gemietet werden.Sämtliche Nebenkosten fallen zu Lasten der Mieter an.Hat die Wohnung Ihr Interesse geweckt? Dann melden Sie sich unter 052 212 85 54 oder via Kontaktformular, um einen Besichtigungstermin zu vereinbaren."
"1727116442-242","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=5","","Im Laubegg 26, 8406 Winterthur","","","5.5 Zimmer, CHF 2’900.– Im Laubegg 26, 8406 WinterthurCharmanter 5.5-Zimmer-Hausteil im Grünen Hausteil mit grossem Garten Wir vermieten diesen neu sanierten 5.5-Zimmer-Hausteil per sofort oder nach Vereinbarung. Viel Grün und Ruhe umhüllt die Liegenschaft in Winterthur Dättnau und doch ist man in wenigen Minuten im Stadtzentrum.Der Hausteil bietet Ihnen folgendes: • helle und freundliche Schlafzimmer mit Vinylböden • Parkettboden im Wohn- und Esszimmer • Grosse moderne Küche mit Geschirrspüler • Badezimmer mit Badewanne im 1. OG • separates WC • Sehr grosser, gepflegter Garten mit zwei gemütlichen Sitzplätzen, ideal für entspannte Stunden im Freien • geräumiger Keller mit Waschmaschine und Tumbler Garagenplatz kann für CHF 150 dazu gemietet werden.Sämtliche Nebenkosten fallen zu Lasten der Mieter an.Hat die Wohnung Ihr Interesse geweckt? Dann melden Sie sich unter 052 212 85 54 oder via Kontaktformular, um einen Besichtigungstermin zu vereinbaren."
"1727116442-243","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=5","","","CHF 2’900.–","","5.5 Zimmer, CHF 2’900.– Im Laubegg 26, 8406 WinterthurCharmanter 5.5-Zimmer-Hausteil im Grünen Hausteil mit grossem Garten Wir vermieten diesen neu sanierten 5.5-Zimmer-Hausteil per sofort oder nach Vereinbarung. Viel Grün und Ruhe umhüllt die Liegenschaft in Winterthur Dättnau und doch ist man in wenigen Minuten im Stadtzentrum.Der Hausteil bietet Ihnen folgendes: • helle und freundliche Schlafzimmer mit Vinylböden • Parkettboden im Wohn- und Esszimmer • Grosse moderne Küche mit Geschirrspüler • Badezimmer mit Badewanne im 1. OG • separates WC • Sehr grosser, gepflegter Garten mit zwei gemütlichen Sitzplätzen, ideal für entspannte Stunden im Freien • geräumiger Keller mit Waschmaschine und Tumbler Garagenplatz kann für CHF 150 dazu gemietet werden.Sämtliche Nebenkosten fallen zu Lasten der Mieter an.Hat die Wohnung Ihr Interesse geweckt? Dann melden Sie sich unter 052 212 85 54 oder via Kontaktformular, um einen Besichtigungstermin zu vereinbaren."
"1727116442-244","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=5","","","","Charmanter 5.5-Zimmer-Hausteil im Grünen","5.5 Zimmer, CHF 2’900.– Im Laubegg 26, 8406 WinterthurCharmanter 5.5-Zimmer-Hausteil im Grünen Hausteil mit grossem Garten Wir vermieten diesen neu sanierten 5.5-Zimmer-Hausteil per sofort oder nach Vereinbarung. Viel Grün und Ruhe umhüllt die Liegenschaft in Winterthur Dättnau und doch ist man in wenigen Minuten im Stadtzentrum.Der Hausteil bietet Ihnen folgendes: • helle und freundliche Schlafzimmer mit Vinylböden • Parkettboden im Wohn- und Esszimmer • Grosse moderne Küche mit Geschirrspüler • Badezimmer mit Badewanne im 1. OG • separates WC • Sehr grosser, gepflegter Garten mit zwei gemütlichen Sitzplätzen, ideal für entspannte Stunden im Freien • geräumiger Keller mit Waschmaschine und Tumbler Garagenplatz kann für CHF 150 dazu gemietet werden.Sämtliche Nebenkosten fallen zu Lasten der Mieter an.Hat die Wohnung Ihr Interesse geweckt? Dann melden Sie sich unter 052 212 85 54 oder via Kontaktformular, um einen Besichtigungstermin zu vereinbaren."
"1727116442-245","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=5","3.5 Zimmer, 79m², CHF 1’853.–","","","","3.5 Zimmer, 79m², CHF 1’853.– Im oberen Gern 16, 8409 WinterthurAttikawohnung im Hegi 3½ Zimmerwohnung im Hegi, ruhig, im grünen Wir vermieten per 1. November2024 eine helle 3½ ZimmerwohnungDie Wohnung bietet über gute ÖV-Anschlüsse, sowie diverse Einkaufsmöglichkeiten in nächster Nähe. • Eigener Waschturm in der Wohnung • Geschirrspüler • Laminat in allen Zimmern ausser Bad und Küche • Bahnstation Hegi sowie Einkaufsmöglichkeiten für den täglichen Bedarf in Kürze erreichbar • Ruhiges Wohngebiet • Eigener Waschturm in der Wohnung • Mit Lift erschlossen Beachten Sie, dass es sich bei den Bildern um ein vergleichbares Objekt handeln könnte. Hunde sind in der Liegenschaft nicht erlaubt. Zusätzlich können Einstellplätze zum Preis von CHF 120 / Monat dazu gemietet werden. Konnten wir Ihr Ihr Interesse wecken? Dann füllen Sie das Kontaktformular aus und erhalten Sie die unverbindlichen Besichtigungstermine."
"1727116442-246","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=5","","Im oberen Gern 16, 8409 Winterthur","","","3.5 Zimmer, 79m², CHF 1’853.– Im oberen Gern 16, 8409 WinterthurAttikawohnung im Hegi 3½ Zimmerwohnung im Hegi, ruhig, im grünen Wir vermieten per 1. November2024 eine helle 3½ ZimmerwohnungDie Wohnung bietet über gute ÖV-Anschlüsse, sowie diverse Einkaufsmöglichkeiten in nächster Nähe. • Eigener Waschturm in der Wohnung • Geschirrspüler • Laminat in allen Zimmern ausser Bad und Küche • Bahnstation Hegi sowie Einkaufsmöglichkeiten für den täglichen Bedarf in Kürze erreichbar • Ruhiges Wohngebiet • Eigener Waschturm in der Wohnung • Mit Lift erschlossen Beachten Sie, dass es sich bei den Bildern um ein vergleichbares Objekt handeln könnte. Hunde sind in der Liegenschaft nicht erlaubt. Zusätzlich können Einstellplätze zum Preis von CHF 120 / Monat dazu gemietet werden. Konnten wir Ihr Ihr Interesse wecken? Dann füllen Sie das Kontaktformular aus und erhalten Sie die unverbindlichen Besichtigungstermine."
"1727116442-247","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=5","","","CHF 1’853.–","","3.5 Zimmer, 79m², CHF 1’853.– Im oberen Gern 16, 8409 WinterthurAttikawohnung im Hegi 3½ Zimmerwohnung im Hegi, ruhig, im grünen Wir vermieten per 1. November2024 eine helle 3½ ZimmerwohnungDie Wohnung bietet über gute ÖV-Anschlüsse, sowie diverse Einkaufsmöglichkeiten in nächster Nähe. • Eigener Waschturm in der Wohnung • Geschirrspüler • Laminat in allen Zimmern ausser Bad und Küche • Bahnstation Hegi sowie Einkaufsmöglichkeiten für den täglichen Bedarf in Kürze erreichbar • Ruhiges Wohngebiet • Eigener Waschturm in der Wohnung • Mit Lift erschlossen Beachten Sie, dass es sich bei den Bildern um ein vergleichbares Objekt handeln könnte. Hunde sind in der Liegenschaft nicht erlaubt. Zusätzlich können Einstellplätze zum Preis von CHF 120 / Monat dazu gemietet werden. Konnten wir Ihr Ihr Interesse wecken? Dann füllen Sie das Kontaktformular aus und erhalten Sie die unverbindlichen Besichtigungstermine."
"1727116442-248","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=5","","","","Attikawohnung im Hegi","3.5 Zimmer, 79m², CHF 1’853.– Im oberen Gern 16, 8409 WinterthurAttikawohnung im Hegi 3½ Zimmerwohnung im Hegi, ruhig, im grünen Wir vermieten per 1. November2024 eine helle 3½ ZimmerwohnungDie Wohnung bietet über gute ÖV-Anschlüsse, sowie diverse Einkaufsmöglichkeiten in nächster Nähe. • Eigener Waschturm in der Wohnung • Geschirrspüler • Laminat in allen Zimmern ausser Bad und Küche • Bahnstation Hegi sowie Einkaufsmöglichkeiten für den täglichen Bedarf in Kürze erreichbar • Ruhiges Wohngebiet • Eigener Waschturm in der Wohnung • Mit Lift erschlossen Beachten Sie, dass es sich bei den Bildern um ein vergleichbares Objekt handeln könnte. Hunde sind in der Liegenschaft nicht erlaubt. Zusätzlich können Einstellplätze zum Preis von CHF 120 / Monat dazu gemietet werden. Konnten wir Ihr Ihr Interesse wecken? Dann füllen Sie das Kontaktformular aus und erhalten Sie die unverbindlichen Besichtigungstermine."
"1727116442-249","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=5","2.5 Zimmer, CHF 2’640.–","","","","2.5 Zimmer, CHF 2’640.– Rebwiesenstrasse 11, 8406 WinterthurExklusive, loftähnliche  2.5 Zimmerdachwohnung auf 97 m2 Besichtigungstermin:- Donnerstag, 19. September von 17 bis 18 UhrBitte bei Familie Schiess klingeln.Wir vermieten diese Wohnung ab 1. November oder nach Vereinbarung. Diese äusserst grosszügige 2.5 Dachzimmerwohnung verfügt über 97 m2 mit Galerie und grossem Balkon. Das Haus wurde im Jahr 2021 totalsaniert. Die Wohnung befindet sich in einem gepflegten Mehrfamilienhaus an ruhiger Lage und doch sehr zentral. Einkaufsmöglichkeiten sind in nächster Nähe. Den Anschluss an die Autobahn ist ca. 900 Meter entfernt. Die öffentlichen Verkehrsmittel sind in wenigen Gehminuten zu erreichen.Die Erdsonden - Wärmepumpe sorgt für einen nachhaltigen Energieverbrauch und tiefe Nebenkosten.Ausstattung:- hochwertiger Parkettboden in sämtlichen Wohnräumen- Galerie - Plattenboden in den Nasszelle, Küche und Korridor- Badezimmer mit Dusche, WC- Minergie Standard- eigene Waschmaschine und Tumbler - sehr grosses KellerabteilEin Parkplatz kann für Fr. 68.- dazu gemietet werden, wenn gewünscht mit E-Ladestation.Interessiert? Setzen Sie sich mit uns in Verbindung."
"1727116442-250","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=5","","Rebwiesenstrasse 11, 8406 Winterthur","","","2.5 Zimmer, CHF 2’640.– Rebwiesenstrasse 11, 8406 WinterthurExklusive, loftähnliche  2.5 Zimmerdachwohnung auf 97 m2 Besichtigungstermin:- Donnerstag, 19. September von 17 bis 18 UhrBitte bei Familie Schiess klingeln.Wir vermieten diese Wohnung ab 1. November oder nach Vereinbarung. Diese äusserst grosszügige 2.5 Dachzimmerwohnung verfügt über 97 m2 mit Galerie und grossem Balkon. Das Haus wurde im Jahr 2021 totalsaniert. Die Wohnung befindet sich in einem gepflegten Mehrfamilienhaus an ruhiger Lage und doch sehr zentral. Einkaufsmöglichkeiten sind in nächster Nähe. Den Anschluss an die Autobahn ist ca. 900 Meter entfernt. Die öffentlichen Verkehrsmittel sind in wenigen Gehminuten zu erreichen.Die Erdsonden - Wärmepumpe sorgt für einen nachhaltigen Energieverbrauch und tiefe Nebenkosten.Ausstattung:- hochwertiger Parkettboden in sämtlichen Wohnräumen- Galerie - Plattenboden in den Nasszelle, Küche und Korridor- Badezimmer mit Dusche, WC- Minergie Standard- eigene Waschmaschine und Tumbler - sehr grosses KellerabteilEin Parkplatz kann für Fr. 68.- dazu gemietet werden, wenn gewünscht mit E-Ladestation.Interessiert? Setzen Sie sich mit uns in Verbindung."
"1727116442-251","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=5","","","CHF 2’640.–","","2.5 Zimmer, CHF 2’640.– Rebwiesenstrasse 11, 8406 WinterthurExklusive, loftähnliche  2.5 Zimmerdachwohnung auf 97 m2 Besichtigungstermin:- Donnerstag, 19. September von 17 bis 18 UhrBitte bei Familie Schiess klingeln.Wir vermieten diese Wohnung ab 1. November oder nach Vereinbarung. Diese äusserst grosszügige 2.5 Dachzimmerwohnung verfügt über 97 m2 mit Galerie und grossem Balkon. Das Haus wurde im Jahr 2021 totalsaniert. Die Wohnung befindet sich in einem gepflegten Mehrfamilienhaus an ruhiger Lage und doch sehr zentral. Einkaufsmöglichkeiten sind in nächster Nähe. Den Anschluss an die Autobahn ist ca. 900 Meter entfernt. Die öffentlichen Verkehrsmittel sind in wenigen Gehminuten zu erreichen.Die Erdsonden - Wärmepumpe sorgt für einen nachhaltigen Energieverbrauch und tiefe Nebenkosten.Ausstattung:- hochwertiger Parkettboden in sämtlichen Wohnräumen- Galerie - Plattenboden in den Nasszelle, Küche und Korridor- Badezimmer mit Dusche, WC- Minergie Standard- eigene Waschmaschine und Tumbler - sehr grosses KellerabteilEin Parkplatz kann für Fr. 68.- dazu gemietet werden, wenn gewünscht mit E-Ladestation.Interessiert? Setzen Sie sich mit uns in Verbindung."
"1727116442-252","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=5","","","","Exklusive, loftähnliche  2.5 Zimmerdachwohnung auf 97 m2","2.5 Zimmer, CHF 2’640.– Rebwiesenstrasse 11, 8406 WinterthurExklusive, loftähnliche  2.5 Zimmerdachwohnung auf 97 m2 Besichtigungstermin:- Donnerstag, 19. September von 17 bis 18 UhrBitte bei Familie Schiess klingeln.Wir vermieten diese Wohnung ab 1. November oder nach Vereinbarung. Diese äusserst grosszügige 2.5 Dachzimmerwohnung verfügt über 97 m2 mit Galerie und grossem Balkon. Das Haus wurde im Jahr 2021 totalsaniert. Die Wohnung befindet sich in einem gepflegten Mehrfamilienhaus an ruhiger Lage und doch sehr zentral. Einkaufsmöglichkeiten sind in nächster Nähe. Den Anschluss an die Autobahn ist ca. 900 Meter entfernt. Die öffentlichen Verkehrsmittel sind in wenigen Gehminuten zu erreichen.Die Erdsonden - Wärmepumpe sorgt für einen nachhaltigen Energieverbrauch und tiefe Nebenkosten.Ausstattung:- hochwertiger Parkettboden in sämtlichen Wohnräumen- Galerie - Plattenboden in den Nasszelle, Küche und Korridor- Badezimmer mit Dusche, WC- Minergie Standard- eigene Waschmaschine und Tumbler - sehr grosses KellerabteilEin Parkplatz kann für Fr. 68.- dazu gemietet werden, wenn gewünscht mit E-Ladestation.Interessiert? Setzen Sie sich mit uns in Verbindung."
"1727116442-253","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=5","3.5 Zimmer, CHF 2’640.–","","","","3.5 Zimmer, CHF 2’640.– Rebwiesenstrasse 11, 8406 WinterthurExklusive Dachwohnung mit Galerie ab 1. 11. oder nach Vereinbarung Besichtigungstermin:- Donnerstag, 19. September von 17 bis 18 UhrBitte bei Familie Schiess klingeln.Diese grosszügige 3.5 Zimmer Dachwohnung verfügt über 91 m2 plus Galerie und grosser Terrasse. Das Haus wurde im Jahr 2021 totalsaniert. Die Wohnung befindet sich in einem gepflegten Mehrfamilienhaus an ruhiger Lage und doch sehr zentral. Einkaufsmöglichkeiten sind in nächster Nähe. Ausstattung:- hochwertiger Parkettboden in sämtlichen Wohnräumen- Galerie - Plattenboden in den Nasszelle, Küche und Korridor- Badezimmer mit Dusche, WC und Waschmaschine und Tumbler- Minergiestandard- Erdsondenheizanlage- sehr grosses KellerabteilEin Parkplatz kann für Fr. 68.- dazu gemietet werden, wenn gewünscht mit E-Ladestation.Interessiert? Setzen Sie sich mit uns in Verbindung."
"1727116442-254","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=5","","Rebwiesenstrasse 11, 8406 Winterthur","","","3.5 Zimmer, CHF 2’640.– Rebwiesenstrasse 11, 8406 WinterthurExklusive Dachwohnung mit Galerie ab 1. 11. oder nach Vereinbarung Besichtigungstermin:- Donnerstag, 19. September von 17 bis 18 UhrBitte bei Familie Schiess klingeln.Diese grosszügige 3.5 Zimmer Dachwohnung verfügt über 91 m2 plus Galerie und grosser Terrasse. Das Haus wurde im Jahr 2021 totalsaniert. Die Wohnung befindet sich in einem gepflegten Mehrfamilienhaus an ruhiger Lage und doch sehr zentral. Einkaufsmöglichkeiten sind in nächster Nähe. Ausstattung:- hochwertiger Parkettboden in sämtlichen Wohnräumen- Galerie - Plattenboden in den Nasszelle, Küche und Korridor- Badezimmer mit Dusche, WC und Waschmaschine und Tumbler- Minergiestandard- Erdsondenheizanlage- sehr grosses KellerabteilEin Parkplatz kann für Fr. 68.- dazu gemietet werden, wenn gewünscht mit E-Ladestation.Interessiert? Setzen Sie sich mit uns in Verbindung."
"1727116442-255","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=5","","","CHF 2’640.–","","3.5 Zimmer, CHF 2’640.– Rebwiesenstrasse 11, 8406 WinterthurExklusive Dachwohnung mit Galerie ab 1. 11. oder nach Vereinbarung Besichtigungstermin:- Donnerstag, 19. September von 17 bis 18 UhrBitte bei Familie Schiess klingeln.Diese grosszügige 3.5 Zimmer Dachwohnung verfügt über 91 m2 plus Galerie und grosser Terrasse. Das Haus wurde im Jahr 2021 totalsaniert. Die Wohnung befindet sich in einem gepflegten Mehrfamilienhaus an ruhiger Lage und doch sehr zentral. Einkaufsmöglichkeiten sind in nächster Nähe. Ausstattung:- hochwertiger Parkettboden in sämtlichen Wohnräumen- Galerie - Plattenboden in den Nasszelle, Küche und Korridor- Badezimmer mit Dusche, WC und Waschmaschine und Tumbler- Minergiestandard- Erdsondenheizanlage- sehr grosses KellerabteilEin Parkplatz kann für Fr. 68.- dazu gemietet werden, wenn gewünscht mit E-Ladestation.Interessiert? Setzen Sie sich mit uns in Verbindung."
"1727116442-256","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=5","","","","Exklusive Dachwohnung mit Galerie ab 1. 11. oder nach Vereinbarung","3.5 Zimmer, CHF 2’640.– Rebwiesenstrasse 11, 8406 WinterthurExklusive Dachwohnung mit Galerie ab 1. 11. oder nach Vereinbarung Besichtigungstermin:- Donnerstag, 19. September von 17 bis 18 UhrBitte bei Familie Schiess klingeln.Diese grosszügige 3.5 Zimmer Dachwohnung verfügt über 91 m2 plus Galerie und grosser Terrasse. Das Haus wurde im Jahr 2021 totalsaniert. Die Wohnung befindet sich in einem gepflegten Mehrfamilienhaus an ruhiger Lage und doch sehr zentral. Einkaufsmöglichkeiten sind in nächster Nähe. Ausstattung:- hochwertiger Parkettboden in sämtlichen Wohnräumen- Galerie - Plattenboden in den Nasszelle, Küche und Korridor- Badezimmer mit Dusche, WC und Waschmaschine und Tumbler- Minergiestandard- Erdsondenheizanlage- sehr grosses KellerabteilEin Parkplatz kann für Fr. 68.- dazu gemietet werden, wenn gewünscht mit E-Ladestation.Interessiert? Setzen Sie sich mit uns in Verbindung."
"1727116450-257","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=4","1.5 Zimmer, 131m², CHF 3’310.–","","","","1.5 Zimmer, 131m², CHF 3’310.– Feldstrasse 16, 8400 WinterthurEinzigartige Loftwohnung Ihr neues Zuhause liegt im Veltheim-Quartier in der neuen Überbauung Zur Weinlese. Hier treffen Sie auf Grossstadt Flair, welches sich mit dörflicher Gelassenheit vereint hat. Sie profitieren von einer herausragenden Infrastruktur mit einem breiten Angebot und müssen dennoch nicht auf Ruhe und Rückzugsmöglichkeiten verzichten.Winterthur bietet vielfältige Einkaufsmöglichkeiten, Cafés und Restaurants sowie ein breites Sport und Kulturangebot. Die hübsche Altstadt ist in wenigen Minuten erreichbar und überzeugt mit einer ausgedehnten Fussgängerzone. In Ihrer Freizeit können Sie im Zürcher Weinland mit seinen Seen und Weinbergen beim Spazieren und Radfahren Ihre Seele baumeln lassen und sich entspannen.Es stehen Ihnen 131 m2 Wohnflächen zur individuellen Aufteilung in verschiedene Wohnbereiche mit entsprechender Möblierung zur Verfügung. Ein moderner Innenausbau gekonnt gepaart mit der Erhaltung der denkmalgeschützten Säulen. Eine grosszügige, offene Küche, mit modernen Küchengeräten.Ein Waschturm wurde platzsparend im Nasszellenbereich integriert.DetailsEin Einstellplatz in der Tiefgarage kann auf Wunsch dazu gemietet werden.Anrufen. Besichtigen. Mieten.Haben Sie Lust, in einem Trendquartier zu wohnen? Dann freuen wir uns auf Ihre Kontaktaufnahme!Wohnungsbesichtigung mit Voranmeldung bei Frau Karin Koci unter der Telefonnummer 058 280 60 63Claudia Schärerclaudia.schaerer@helvetia.ch Telefon 058 280 86 81**Unterzeichnen Sie den Mietvertrag für diese Wohnung und wir schenken Ihnen zwei Netto-Monatsmieten. Sie bezahlen die ersten zwei Monate nur die Nebenkosten für Ihre Wohnung**.Als Mieter von Helvetia profitieren Sie von 40 % Rabatt auf Ihre erste Jahresprämie für ausgewählte Helvetia Versicherungsprodukte!Weitere interessante Mietobjekte finden Sie unter: www.helvetia.ch/immobilien!"
